Key,Vote,Reason,Code,DOI,Title
45J4NWXE,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC1,10.1038/s41746-024-01213-6,Navigating the European Union Artificial Intelligence Act for Healthcare
CAFS43QR,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-3-032-05681-8_7,"Navigating the Future of AI Integration: Competency Development, Ethical Considerations, and Workforce Adaptability in “Organizations 5.0”"
8P2YRQ3S,EXCLUDE,"Embora mencione ""Trojan detection"", o objetivo é GERAR Trojans que passem despercebidos, não defender contra eles.",EC1,10.1007/978-3-032-01799-4_1,NETLAM: An Automated LLM Framework to Generate and Evaluate Stealthy Hardware Trojans
MHCBC2ID,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC2,10.1007/978-981-97-3682-9_81,Network Asset Vulnerability Assessment Model Based on QPSO-LightGBM
PY9Y684Q,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/978-3-031-94898-5_43,Network Attack Detection Technology Based on Knowledge Complementary Personalized Federated Learning
TSUNRLS8,EXCLUDE,"Justificativa:

TESTING/FUZZING tool, não detection system
Usado durante desenvolvimento, não operação
Similar a security testing tools.",,10.1007/978-981-95-0009-3_44,Network Protocol Security Evaluation via LLM-Enhanced Fuzzing in Extended ProFuzzBench
QCNVMZQJ,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/s10207-025-01172-3,Network-Based Real-Time Detection of Data Manipulation Attacks in Industrial Control Systems
ART2HGAY,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1134/S2075108725700087,Neural Networks in Ship Navigation
S59MH3TB,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-032-03021-4_2,"New Forms of (Mis)communication and Artificial Intelligence: Exploring Alienation, Empowerment and Accessibility"
8RTYNTKS,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s12599-024-00902-6,New Laws and Regulation
CSZJGYTX,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s11416-024-00529-x,Next gen cybersecurity paradigm towards artificial general intelligence: Russian market challenges and future global technological trends
IXIACP7A,EXCLUDE,"Although highly relevant to IoT cyberattack prediction, the paper does not involve LLMs or transformer-based NLP models, which are mandatory for inclusion in your review.",EC2,10.1186/s13677-023-00517-4,Next-generation cyber attack prediction for IoT systems: leveraging multi-class SVM and optimized CHAID decision tree
WY97G89V,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s00146-025-02463-y,NLP as language ideology: discursive and algorithmic constructions of ‘toxic’ language in machine learning research
ICDIZZ8F,INCLUDE,LLM/Transformer-based threat classification (CTI / ATT&CK mapping),"IC1, IC2",10.1007/978-3-031-95326-2_31,NLP-Driven Cyber Threat Classification Leveraging the MITRE ATT&CK Framework
BBDS2ED4,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s11098-025-02347-3,Normative conflicts and shallow AI alignment
PCQRKMQ7,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-99474-6_36,Observability-Driven AI Governance: A Framework for Compliance and Audit Readiness Under the EU AI Act
MWIEDSZ9,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/978-3-032-03997-2_10,On Open Datasets for LLM Adversarial Testing
IQ83GQS8,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-031-89350-6_8,On the Properness of Large Language Models for Malware Detection
J74ABK5P,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/s00766-021-00370-4,On the relationship between similar requirements and similar software
5KQ9VXDU,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s11390-023-2488-3,On the Security of Smart Home Systems: A Survey
SSAQ44QG,EXCLUDE,"Relevant to vulnerability detection, but the paper studies dataset imbalance effects, not LLM-based detection.",EC2,10.1007/978-3-032-05188-2_20,On the Use of Imbalanced Datasets for Learning-Based Vulnerability Detection
CZ3Q2AC4,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-71167-1_7,On the Use of Neurosymbolic AI for Defending Against Cyber Attacks
YF82A9AJ,EXCLUDE,"EXCLUIR - LLM é usado para INTERPRETAÇÃO/EXPLICAÇÃO de alertas, NÃO para 
detecção. A detecção é realizada pelo Suricata (IDS tradicional baseado em regras/signatures). Sistema proposto: Suricata detecta→gera alertas→HGNN+RAG+LLM 
EXPLICA alertas em linguagem natural para analistas. Abstract é explícito: 
""automated EXPLANATION of complex alerts"", ""generated EXPLANATIONS"", 
""explainable INTERPRETATIONS"". RAG fornece contexto do MITRE ATT&CK para 
melhorar qualidade das EXPLICAÇÕES, não para realizar detecção. LLM atua como 
interface/apoio ao analista (papel auxiliar), enquanto detecção é feita por 
outro sistema (Suricata). Exatamente o cenário especificado pelos supervisores 
para exclusão: ""apoio ao analista... enquanto a detecção em si é feita por 
regras... Qualquer outra coisa mais lateral, acaba tirando da LLM o 
protagonismo de ferramenta a ser usada na defesa"". Não atende IC1 critério 
refinado.",EC1,10.1007/978-3-032-13615-2_22,Ontology-Guided Heterogeneous Graph Retrieval for Large-Language-Model Interpretation of Suricata Events
V33JC6NR,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-95-3346-6_35,Open Bilingual Benchmark and Leaderboard for Large Language Models in Cybersecurity
NLNFK3KA,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/978-981-99-7569-3_2,OpenAI ChatGPT and the Accelerated Spread of Biased Information
ZY3VDUGR,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s43681-025-00882-7,Operationalising ethical AI governance: a triadic framework for the European AI act
BS2QJTYF,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s11042-024-19519-8,Opposing agents evolve the research: a decade of digital forensics
Q5V35BU4,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1038/s41598-025-05182-y,Optimization for threat classification of various data types-based on ML model and LLM
RJGLGH6E,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC1,10.1007/978-981-95-3456-2_11,Optimizing Biomedical Text Processing: A Comparative Analysis of Tokenization Methods and Context-Aware Representation Learning
WZGCD55R,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s43926-025-00182-w,Optimizing feature selection and deep learning techniques for precise detection of low-rate distributed denial of service (LDDoS) attack
ZL53EQYB,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/s44196-025-00992-4,"Optimizing Large Language Models in Distributed Environments: A Holistic Approach to Efficiency, Ethics, and Governance"
V3KJGFQU,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10207-025-00998-1,Outlier-oriented poisoning attack: a grey-box approach to disturb decision boundaries by perturbing outliers in multiclass learning
W9SEBJKI,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/978-3-030-61108-8_17,Oversampling for Detection of Malicious JavaScript in Realistic Environment
NU5XLM4V,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.","EC4, EC1",10.1007/s11432-024-4337-1,"Overview of AI and communication for 6G network: fundamentals, challenges, and future research opportunities"
4APZU67S,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",,10.1007/978-3-032-06155-3_5,Parameter-Efficient Fine-Tuning of LLMs for Intrusion Detection and Firewall Rule Generation: A Comparative Study
5CEBB577,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s11423-025-10447-4,Pedagogical AI conversational agents in higher education: a conceptual framework and survey of the state of the art
AEVGIN6V,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-15777-6_29,Peekaboo: Hide and Seek with Malware Through Lightweight Multi-feature Based Lenient Hybrid Approach
H4VJLMF7,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-030-88418-5_12,Peeler: Profiling Kernel-Level Events to Detect Ransomware
VA44M9D4,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s12559-025-10457-7,Peeping into the Future: Understanding and Combating Generative AI-Based Fake News
4IEBNXA4,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",,10.1007/978-3-032-02725-2_5,Penetration Testing with AI: Case Studies on LLM and RL-Based Attack Agents
H88L3BFJ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-53555-0_15,Perceiving Human Psychological Consistency: Attack Detection Against Advanced Persistent Social Engineering
28V3RGF9,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC1,10.1007/978-981-97-7710-5_15,Performance Analysis of Various Encryption Algorithms for Securing Modules of Educational Chatbot
8HT566HG,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s42154-025-00355-x,Perspective: A Novel Resilient Cybersecurity Management System for Connected and Automated Vehicles
N26KD4NY,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s42438-025-00593-6,Perspectives from South Africa on GenAI in Higher Education: A Postdigital Dialogue with the Global Context
BMMERUNR,EXCLUDE,"Justificativa:

Foco: Feature extraction, não classificação
Output: Descritores/features, não ""phishing detected""
Propósito: ""valuable in... developing... mitigation tools"" (fornece features para outros sistemas)
Não classifica: Extrai features que serão usadas por outrosFine-tunes transformer-based language models to extract contextual features from phishing emails (cyber threat detection task).",,10.1007/978-3-031-82362-6_9,PhishCoder: Efficient Extraction of Contextual Information from Phishing Emails
VMKRHCSH,INCLUDE,Incorporates LLMs (DistilBERT) alongside CNN-LSTM for phishing detection in IoT environments.,"IC1, IC2",10.1007/s43926-025-00202-9,Phishing detection in IoT: an integrated CNN-LSTM framework with explainable AI and LLM-enhanced analysis
7AGEBNI6,EXCLUDE,"Pretrained NLP models (RoBERTa/CANINE) geram embeddings → Linear classifier classifica.  Uses pretrained transformer-based NLP models (RoBERTa, CANINE) for phishing website detection.",,10.1007/978-981-97-6957-5_15,Phishing Website Detection Through Multi-model Analysis of HTML Content
57ZEPMYG,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC4, EC1",10.1007/s44379-025-00050-y,"Physical AI: bridging the sim-to-real divide toward embodied, ethical, and autonomous intelligence"
QZXCTHX5,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1",10.1007/s00170-024-14379-w,Plug and Produce — a review and future trend
4F22GRQL,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-75702-0_8,PoliticPA 2024: Author Profiling Gender and Political Ideology of Politicians in Panama
S3WCFHFU,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-031-97623-0_5,Poster: Exploring the Zero-Shot Potential of Large Language Models for Detecting Algorithmically Generated Domains
XFTX9N4G,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/s10586-024-04825-5,Practical evasion attack against neural network-based macro-malware detection method
ULQGNYJG,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC2",10.1038/s41598-024-82079-2,Practical Implementation of Federated Learning for Detecting Backdoor Attacks in a Next-word Prediction Model
MFTYF88H,EXCLUDE,"Não atende IC1. EXCLUIR - BERT é usado em dois papéis auxiliares: (1) geração de dados 
sintéticos via CGAN para balancear classes (data augmentation), e (2) ""feature 
extraction"" embarcado no discriminador do GAN. Abstract não especifica que o 
discriminador é o classificador final de IDS. Linguagem sugere arquitetura: 
BERT-enhanced CGAN gera dados → dataset balanceado → [modelo não especificado] 
classifica. Falta evidência de uso direto (sem ""fine-tuning for classification"", 
sem ""BERT classifies""). Propósito primário é data augmentation (auxiliar). 
Não atende IC1 critério refinado.",IC2,10.1007/s12083-023-01595-6,Pre-trained language model-enhanced conditional generative adversarial networks for intrusion detection
37QV9NES,EXCLUDE,"Excluded due to IC1 violation. The LLM operates in a post-detection phase (e.g., alert aggregation, incident response, forensic analysis) rather than performing the primary threat detection task.",EC1,10.1007/978-981-96-5566-3_22,Pre-trained Language Models for Alert Aggregation: Limitations and Opportunities
SWMAJKN7,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s11633-022-1382-8,Pre-training in Medical Data: A Survey
ADQYNMAF,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/978-3-030-95467-3_35,Predatory Conversation Detection Using Transfer Learning Approach
3CYWC5GN,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s13278-022-00906-8,Predicting the type and target of offensive social media posts in Marathi
4ZNML8UM,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1",10.1007/s42979-025-03808-6,"Predictive Analytics of Crime Data in Social Media: A Systematic Review, Incorporating Framework, and Future Investigation Schedule"
LZBU4FWM,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s44366-025-0067-6,Preparing Students for an AI-Driven World: Generative AI and Curriculum Reform in Higher Education
6727R5QE,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-96-6046-9_19,Prevention of Cyberattacks on Personal Identifiable Information in Large Language Models Using Data Anonymization Techniques Along with Encryption
X5SZ65QR,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s10462-025-11333-4,Privacy and security in recommenders: an analytical review
95TV7C3H,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s11704-024-40583-8,Privacy dilemmas and opportunities in large language models: a brief review
9FS9SWQV,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,"EC4, EC2, EC1",10.1007/s10389-022-01795-z,Privacy in electronic health records: a systematic mapping study*
6G8KSJKT,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/s11432-024-4123-4,Privacy-preserving explainable AI: a survey
EJRI3J53,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-71391-0_9,Privacy-Preserving Speech Recognition System—A Conceptual Model
BTEZWDMB,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1186/s12919-025-00328-2,Proceedings of the 6th National Big Data Health Science Conference
8JJL55FY,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1038/s41467-024-55631-x,Prompt injection attacks on vision language models in oncology
GQMFGIGN,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-981-96-2721-9_27,Prompt-Based Fine-Tuning of Bangla Language Models for Sequence Classification
C6KJXLA8,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-47715-7_51,Prompt-Based Learning for Thread Structure Prediction in Cybersecurity Forums
YJX2WYER,EXCLUDE,"EXCLUIR - BERT é usado para GERAÇÃO DE EMBEDDINGS (feature extraction), não classificação. Abstract é explícito na metodologia em 5 fases: Fase 3 ""feature extraction using embeddings"" (BERT/Word2Vec) seguida de Fase 4 ""model training"" (CNN/LSTM/GRU). Arquitetura: BERT→embeddings→CNN classifica. Métricas reportadas são do CNN (93.42% accuracy), que é comparado com LSTM e GRU - todos três são 
classificadores operando sobre embeddings gerados por BERT. BERT descrito como 
""advanced contextual embeddings... to transform URLs into semantic vectors"" 
(função de feature extraction). Sem menção de fine-tuning do BERT para classificação. Padrão idêntico a casos P0921 (SANVector) e P0731 (BERT-URL): 
LLM gera embeddings, outro modelo (ML/DL) classifica. Exatamente o cenário 
especificado pelos supervisores para exclusão. Não atende IC1 critério refinado.",EC1,10.1007/978-3-032-00712-4_15,Proposal of a Model Based on Deep Learning Techniques for the Detection of Phishing in Social Networks
XMW9S7KY,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/s10515-024-00438-9,ProRLearn: boosting prompt tuning-based vulnerability detection by reinforcement learning
AQW9PBVL,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.3103/S014768822470014X,Prospects for the Application of Robotics in the Industrial Sector of the Economy
ULG8W3NF,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1038/s44401-025-00036-1,Protecting medical privacy with pretrained language models: named entity recognition-based de-identification in Korean unstructured electronic medical records
VTKHTCD7,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s00146-024-02130-8,Protecting society from AI misuse: when are restrictions on capabilities warranted?
9VLGJ9R3,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",,10.1007/978-3-031-85856-7_36,Protecting the Whisper: A Security Assessment of Amazon CodeWhisperer’s Generated Code
3NRYPFK4,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1, EC2",10.1007/s44443-025-00007-4,Pseudorandom number generators based on neural networks: a review
9I7RYAQ9,EXCLUDE,"Largely conceptual and exploratory, closer to a discussion/vision paper than a primary empirical study.",EC4,10.1007/978-981-96-1483-7_31,Psychological Profiling in Cybersecurity: A Look at LLMs and Psycholinguistic Features
NUD5EJZ7,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",,10.1007/978-981-97-8540-7_17,PTFix: Rule-Based and LLM Techniques for Java Path Traversal Vulnerability
WT28DDQC,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/s13278-025-01445-8,Public perception towards deepfake through topic modelling and sentiment analysis of social media data
C3KRCAFF,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s40747-024-01661-3,Quality assessment of cyber threat intelligence knowledge graph based on adaptive joining of embedding model
9UAD3766,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC1",10.1007/s42484-025-00292-2,"Quantum federated learning: a comprehensive literature review of foundations, challenges, and future directions"
S4YXINLG,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-032-05073-1_13,RAGuard: A Novel Approach for In-Context Safe Retrieval Augmented Generation for LLMs
XYQD8UA8,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,"EC4, EC2",10.1007/978-3-031-45124-9_11,Ransomware Taxonomy and Detection Techniques Based on Machine Learning: A Review
AHQ73EUT,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/s11416-025-00564-2,Raptor vision-invasive hunt optimization enabled light graph attention coupled gated graph sequence neural network for vulnerability detection
JVVBCBS9,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s44196-024-00580-y,Reading Between the Lines: Machine Learning Ensemble and Deep Learning for Implied Threat Detection in Textual Data
HDM9DFR8,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/978-3-031-85856-7_14,Real-Time AI Voice Clone Detection: A Deep Learning Approach to Safeguard Authenticity
JUJZKVFB,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC1,10.1007/978-3-032-00642-4_8,Real-Time Digital Ecosystems: Integrating Virtual Personas and Digital Twins Through Microservices
DNW6LGV4,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s00521-024-10440-7,Real-time drone detection framework based on advanced texture feature extraction and pattern recognition model using GUI
7VZMDK44,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1186/s40537-022-00642-y,Real-time event detection in social media streams through semantic analysis of noisy terms
FXEKVGFR,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1038/s41598-024-76102-9,Real-time fake news detection in online social networks: FANDC Cloud-based system
4IJ9LW6D,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-031-90482-0_33,Real-Time Voice Phishing Detection Using BERT
F25AVVHH,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC4",10.1007/s12541-025-01334-2,Recent Advances in CNC Technology: Toward Autonomous and Sustainable Manufacturing
ZUZL2WGC,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s10611-024-10197-z,"Regulating deepfakes between Lex Lata and Lex ferenda—a comparative analysis of regulatory approaches in the U.S., the EU and China"
4W6P4G5D,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-032-02504-3_13,Reimagining AI as a Psychosocial Buffer: A Conceptual Model for Mitigating Burnout and Quiet Quitting in Cybersecurity
IWL3VUEL,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC4,10.1007/s12555-025-0127-1,Reinforced Intelligence Through Active Interaction in Real World: A Survey on Embodied AI
BIW7SHYU,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC4",10.1007/s10462-025-11433-1,Reinforcement learning and the Metaverse: a symbiotic collaboration
RUUTTU25,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s44217-024-00349-7,Rejection or integration of AI in academia: determining the best choice through the <i>Opportunity Cost</i> theoretical formula
QFY2HUBV,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-3-031-70239-6_24,Relation Extraction Techniques in Cyber Threat Intelligence
6346NIKD,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,"EC1, EC2",10.1007/978-3-030-84060-0_10,Reliable AI Through SVDD and Rule Extraction
Y66LBTNX,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,"EC1, EC4",10.1186/s43057-021-00053-4,Requirement of artificial intelligence technology awareness for thoracic surgeons
LYBNSA69,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",,10.1007/978-981-19-8285-9_16,Research on Named Entity Recognition Method of Network Threat Intelligence
MSED6VP8,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/s10791-025-09675-2,Research on the construction and application of problem-method-oriented academic graph empowered by LLM
KVB8ZP8Q,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/978-3-031-85386-9_25,Research on the Detection and Rephrasing of Toxic Text Based on Large-Scale Pre-training Language Models
L24DIMV6,EXCLUDE,"""Análise de Tipo
Tipo: Exploratory/conceptual study
Evidências: """"potential"""", """"expected to play""""
DECISÃO: FORA DO ESCOPO 
Justificativa: Conceptual/exploratory study sem implementação concreta."".","IC1, IC2, EC4",10.1007/978-981-96-1868-2_31,Research on the Possibility of Application of Generative Artificial Intelligence in Open Source Threat Intelligence Grid Field
97B8WGBE,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s11227-023-05544-1,Research streams and open challenges in the metaverse
G2GMEMVB,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1038/s41598-025-21145-9,Research topic detection in scientific articles using a hybrid BERT integrated telescopic vector tree model with emperor penguin enhanced NSGA II optimization
IJMM2BVS,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-3-031-78940-3_6,Reshaping Security: Adversarial Defense in Machine Learning Application
WLA8X99J,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s44196-025-01025-w,Responsible Detection and Mitigation of AI-Generated Text Using Hybrid Neural Networks and Feature Fusion: Toward Trustworthy Content Management in the Era of Large Language Models
EW8CKJ68,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/978-3-032-09735-4_20,Rethinking Dynamic Security Strategies: A Survey of Moving Target Defense and Self-Defending Systems Design
HLMVC85B,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s00500-021-05586-8,RETRACTED ARTICLE: Detection of shilling attack in recommender system for YouTube video statistics using machine learning techniques
3X7245JY,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s13132-024-01754-x,RETRACTED ARTICLE: Navigating Digital Transformation and Knowledge Structures: Insights for Small and Medium-Sized Enterprises
X94FDVIX,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/978-981-96-4506-0_3,Review of Path Planning and Decision-Making in Automated Penetration Testing
IV9LJTU9,EXCLUDE,Excluded: Secondary study (survey/review) without primary research contribution.,EC4,10.1007/978-981-97-0892-5_19,Review of Various Approaches for Authorship Identification in Digital Forensics
4KE5F9IQ,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1057/s41599-025-04725-y,Revolutionizing finance with conversational AI: a focus on ChatGPT implementation and challenges
R4S4TUM2,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",EC1,10.1007/978-3-032-09694-4_12,Revolutionizing Financial Industry with Large Language Models
